"ratingHistogram/count1","ratingHistogram/count2","ratingHistogram/count3","ratingHistogram/count4","ratingHistogram/count5","menuWebUrl","webUrl","description","hours","hours/timezone","hours/weekRanges/0/0/close","hours/weekRanges/0/0/open","hours/weekRanges/0/1/close","hours/weekRanges/0/1/open","hours/weekRanges/0/2/close","hours/weekRanges/0/2/open","hours/weekRanges/1/0/close","hours/weekRanges/1/0/open","hours/weekRanges/1/1/close","hours/weekRanges/1/1/open","hours/weekRanges/1/2/close","hours/weekRanges/1/2/open","hours/weekRanges/2/0/close","hours/weekRanges/2/0/open","hours/weekRanges/2/1/close","hours/weekRanges/2/1/open","hours/weekRanges/2/2/close","hours/weekRanges/2/2/open","hours/weekRanges/3/0/close","hours/weekRanges/3/0/open","hours/weekRanges/3/1/close","hours/weekRanges/3/1/open","hours/weekRanges/3/2/close","hours/weekRanges/3/2/open","hours/weekRanges/4/0/close","hours/weekRanges/4/0/open","hours/weekRanges/4/1/close","hours/weekRanges/4/1/open","hours/weekRanges/4/2/close","hours/weekRanges/4/2/open","hours/weekRanges/5/0/close","hours/weekRanges/5/0/open","hours/weekRanges/5/1/close","hours/weekRanges/5/1/open","hours/weekRanges/5/2/close","hours/weekRanges/5/2/open","hours/weekRanges/6/0/close","hours/weekRanges/6/0/open","hours/weekRanges/6/1/close","hours/weekRanges/6/1/open","hours/weekRanges/6/2/close","hours/weekRanges/6/2/open","rawRanking","latitude","features/0","features/1","features/2","features/3","features/4","features/5","features/6","features/7","features/8","features/9","features/10","features/11","features/12","features/13","features/14","features/15","features/16","features/17","features/18","features/19","ancestorLocations/0/abbreviation","ancestorLocations/0/id","ancestorLocations/0/name","ancestorLocations/0/subcategory","ancestorLocations/1/abbreviation","ancestorLocations/1/id","ancestorLocations/1/name","ancestorLocations/1/subcategory","ancestorLocations/2/abbreviation","ancestorLocations/2/id","ancestorLocations/2/name","ancestorLocations/2/subcategory","mealTypes/0","mealTypes/1","mealTypes/2","mealTypes/3","mealTypes/4","mealTypes/5","cuisines/0","cuisines/1","cuisines/2","cuisines/3","cuisines/4","cuisines/5","cuisines/6","cuisines/7","cuisines/8","cuisines/9","cuisines/10","cuisines/11","cuisines/12","cuisines/13","cuisines/14","dishes/0","dishes/1","dishes/2","dishes/3","dishes/4","dishes/5","dishes/6","dishes/7","dishes/8","dishes/9","dishes/10","dishes/11","dishes/12","dishes/13","dishes/14","dishes/15","dishes/16","dishes/17","dishes/18","dishes/19","dishes/20","dishes/21","dishes/22","ownersTopReasons","ownersTopReasons/sectionHeader","ownersTopReasons/sponsoredBy","ownersTopReasons/topReasons/0/header","ownersTopReasons/topReasons/0/image_url","ownersTopReasons/topReasons/0/isSearchTerm","ownersTopReasons/topReasons/0/keyword","ownersTopReasons/topReasons/0/linkText","ownersTopReasons/topReasons/0/rank","ownersTopReasons/topReasons/0/review","ownersTopReasons/topReasons/0/review/rating","ownersTopReasons/topReasons/0/review/reviewId","ownersTopReasons/topReasons/0/review/screenName","ownersTopReasons/topReasons/0/text","ownersTopReasons/topReasons/1/header","ownersTopReasons/topReasons/1/image_url","ownersTopReasons/topReasons/1/isSearchTerm","ownersTopReasons/topReasons/1/keyword","ownersTopReasons/topReasons/1/linkText","ownersTopReasons/topReasons/1/rank","ownersTopReasons/topReasons/1/review","ownersTopReasons/topReasons/1/review/rating","ownersTopReasons/topReasons/1/review/reviewId","ownersTopReasons/topReasons/1/review/screenName","ownersTopReasons/topReasons/1/text","ownersTopReasons/topReasons/2/header","ownersTopReasons/topReasons/2/image_url","ownersTopReasons/topReasons/2/isSearchTerm","ownersTopReasons/topReasons/2/keyword","ownersTopReasons/topReasons/2/linkText","ownersTopReasons/topReasons/2/rank","ownersTopReasons/topReasons/2/review","ownersTopReasons/topReasons/2/review/rating","ownersTopReasons/topReasons/2/review/reviewId","ownersTopReasons/topReasons/2/review/screenName","ownersTopReasons/topReasons/2/text","category","addressObj/city","addressObj/country","addressObj/postalcode","addressObj/state","addressObj/street1","addressObj/street2","website","dietaryRestrictions/0","dietaryRestrictions/1","dietaryRestrictions/2","dietaryRestrictions/3","dietaryRestrictions/4","dietaryRestrictions/5","type","image","rankingDenominator","localAddress","phone","isLongClosed","rankingPosition","rankingString","priceRange","photoCount","address","name","isClosed","establishmentTypes/0","establishmentTypes/1","establishmentTypes/2","numberOfReviews","email","longitude","neighborhoodLocations/0/id","neighborhoodLocations/0/name","locationString","priceLevel","subcategories/0","rating","localName","openNowText","id"
"3","1","3","13","30",,"https://www.tripadvisor.com/Restaurant_Review-g294207-d9755616-Reviews-The_Manor_540-Nairobi.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.336195230484009","-1.26013","Takeout","Reservations","Outdoor Seating","Seating","Highchairs Available","Table Service",,,,,,,,,,,,,,,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"Lunch","Dinner","Brunch",,,,"African","Bar","Pub","Vegetarian Friendly",,,,,,,,,,,,"Fish","Pork",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Nairobi","Kenya",,,"Muthangari Drive","Opposite West End Towers","http://www.facebook.com/The-Manor-540-1572061169721018/info/","Lunch","Dinner","Brunch",,,,"RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-o/0f/8a/1e/fb/photo1jpg.jpg","833",,"+254 720 314995","false","138","#138 of 1,048 places to eat in Nairobi",,"14","Muthangari Drive Opposite West End Towers, Nairobi Kenya","The Manor 540","false","Restaurants",,,"50",,"36.78178",,,"Nairobi","$$ - $$$",,"4.5","",,"9755616"
"54","45","98","349","269","http://www.artcaffe.co.ke/menu/","https://www.tripadvisor.com/Restaurant_Review-g294207-d1141042-Reviews-Artcaffe-Nairobi.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.787893533706665","-1.25876","Delivery","Takeout","Reservations","Outdoor Seating","Seating","Parking Available","Highchairs Available","Wheelchair Accessible","Serves Alcohol","Full Bar","Free Wifi","Accepts Credit Cards","Table Service","Live Music",,,,,,,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"Breakfast","Lunch","Dinner","Brunch","Late Night",,"Italian","Cafe","European","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,"Juice & Smoothies","Sandwiches","Pasta","Burger","Lasagne","Salad","Eggs Benedict","Lamb","Pesto","Cakes","Fish",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Nairobi","Kenya","",,"Westgate, Mwanzi Road",,"http://artcaffe.co.ke","Breakfast","Lunch","Dinner","Brunch","Late Night",,"RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-o/15/e6/0f/f8/20181227-104912-largejpg.jpg","832",,"+254 717 193895","false","56","#56 of 1,048 places to eat in Nairobi","KES 741 - KES 2,965","161","Westgate, Mwanzi Road, Nairobi Kenya","Artcaffe","false","Restaurants",,,"815",,"36.805458",,,"Nairobi","$$ - $$$","Café","4","",,"1141042"
"0","0","1","0","1",,"https://www.tripadvisor.com/Restaurant_Review-g12559418-d15692500-Reviews-Beacons_Lounge_Restaurant_Accommodation-Karen_Nairobi.html","We pride ourselves on offering a pure unmatched African experience. Wash it down with liquor from all over the world or, if you are not one that partakes, enjoy our freshly squeezed juice, Kenyan Tea, soup, or soda. Place your orders online, and have us deliver taste at your doorstep.",,"Africa/Nairobi","1200","540",,,,,"1200","540",,,,,"1200","540",,,,,"1200","540",,,,,"1200","540",,,,,"1200","540",,,,,"1200","540",,,,,"3.0442421436309814","-1.366707","Delivery","Takeout","Reservations","Outdoor Seating","Seating","Parking Available","Free off-street parking","Television","Highchairs Available","Wheelchair Accessible","Serves Alcohol","Full Bar","Wine and Beer","Digital Payments","Free Wifi","Accepts Credit Cards","Table Service","Family style","Non-smoking restaurants","Sports bars",,"12559418","Karen","City",,"294207","Nairobi","Municipality",,"294206","Kenya","Country","Breakfast","Lunch","Dinner","Brunch","Late Night","Drinks","African",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Karen","Kenya",,,"Kotoibos Rd","Hardy","http://beacons.co.ke","Breakfast","Lunch","Dinner","Brunch","Late Night","Drinks","RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-o/1b/f2/98/49/getlstd-property-photo.jpg","22",,"+254 728 427979","false","16","#16 of 29 places to eat in Karen","KES 29,647 - KES 222,354","2","Kotoibos Rd Hardy, Karen, Nairobi Kenya","Beacons Lounge, Restaurant & Accommodation","false","Restaurants",,,"2","dine@beacons.co.ke","36.74312",,,"Karen, Nairobi","$","Sit down","4","","Closed Now","15692500"
"4","1","3","9","7",,"https://www.tripadvisor.com/Restaurant_Review-g294207-d10779268-Reviews-Alexandre_Chocolatier_Ltd-Nairobi.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.0861546993255615","-1.2923","Takeout",,,,,,,,,,,,,,,,,,,,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"Breakfast","Brunch",,,,,"Cafe","European","Vegetarian Friendly",,,,,,,,,,,,,"Salad",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Nairobi","Kenya","00508",,"Argwings Kodhek Road","Yaya Centre","https://www.facebook.com/AlexandreBakery/","Breakfast","Brunch",,,,,"RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-o/0f/2b/35/e9/photo0jpg.jpg","833",,"+254 724 720742","false","404","#404 of 1,048 places to eat in Nairobi",,"5","Argwings Kodhek Road Yaya Centre, Nairobi 00508 Kenya","Alexandre Chocolatier Ltd","false","Dessert",,,"24","info@alexanderbakery.co.ke","36.78498",,,"Nairobi","$$ - $$$",,"3.5","",,"10779268"
"0","0","0","0","2",,"https://www.tripadvisor.com/Restaurant_Review-g294207-d25247284-Reviews-Canopy_Cafe-Nairobi.html","Canopy Café is a boutique coffee & restaurant shop focusing on introducing new ideas to the industry. Our love for food & coffee inspired our contemporary menu, that sources the best local ingredients. Our values are love for food, trustworthiness, innovation, delivering quality service.",,"Africa/Nairobi","1200","510",,,,,"1200","510",,,,,"1200","510",,,,,"1200","510",,,,,"1200","510",,,,,"1200","510",,,,,"1200","510",,,,,"3.0766425132751465","-1.295394","Reservations","Outdoor Seating","Seating","Parking Available","Street Parking","Validated Parking","Digital Payments","Free Wifi","Accepts Credit Cards","Family style",,,,,,,,,,,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"Breakfast","Lunch","Dinner","Brunch","Late Night","Drinks","American","Cafe","European","British","Contemporary",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Nairobi","Kenya",,,"Wood Avenue, Kilimani","Ushuru Sacco Centre, 1st Floor",,"Breakfast","Lunch","Dinner","Brunch","Late Night","Drinks","RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-o/27/e9/b5/76/chicken-waffles.jpg","833",,"+254 705 246762","false","436","#436 of 1,048 places to eat in Nairobi","KES 296 - KES 1,779","13","Wood Avenue, Kilimani Ushuru Sacco Centre, 1st Floor, Nairobi Kenya","Canopy Cafe","false","Restaurants",,,"2","info@canopycafe.co.ke","36.786346",,,"Nairobi","$","Sit down","5","","Closed Now","25247284"
"0","0","0","0","2",,"https://www.tripadvisor.com/Restaurant_Review-g15517142-d24192518-Reviews-Fit_Kitchen-Lavington_Nairobi.html","Healthy Restaurant & Meal Prep Company.",,"Africa/Nairobi","1200","480",,,,,"1200","480",,,,,"1200","480",,,,,"1200","480",,,,,"1200","480",,,,,"1200","480",,,,,"1200","480",,,,,"3.0721302032470703","-1.279066","Delivery","Takeout","Outdoor Seating","Private Dining","Seating","Parking Available","Serves Alcohol","Wine and Beer","Free Wifi","Table Service",,,,,,,,,,,,"15517142","Lavington","City",,"294207","Nairobi","Municipality",,"294206","Kenya","Country","Breakfast","Lunch","Dinner","Drinks",,,"African","Bar","Barbecue","British","Pub","Eastern European","Armenian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Lavington","Kenya","00509",,"Salonika Villas Muthangari Road",,"http://fitkitchenke.com","Breakfast","Lunch","Dinner","Drinks",,,"RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-o/25/19/e6/25/bbq-chicken-wrap-served.jpg","6",,"+254 770 547711","false","4","#4 of 8 places to eat in Lavington","KES 37,059","15","Salonika Villas Muthangari Road, Lavington, Nairobi 00509 Kenya","Fit Kitchen","false","Restaurants",,,"2","fitkitchenke@gmail.com","36.7777",,,"Lavington, Nairobi","$$$$","Sit down","5","","Closed Now","24192518"
"4","0","7","7","0",,"https://www.tripadvisor.com/Restaurant_Review-g294207-d10695341-Reviews-Pizza_Mojo-Nairobi.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.9389357566833496","-1.29889","Takeout","Wheelchair Accessible",,,,,,,,,,,,,,,,,,,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,,,,,,,"Pizza","Vegetarian Friendly",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Nairobi","Kenya",,,"Ring Road Kilimani","Adlife Plaza","https://www.facebook.com/PizzaMojo/",,,,,,,"RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-m/1280/13/a9/a1/0a/photo0jpg.jpg","833",,,"false","777","#777 of 1,048 places to eat in Nairobi",,"4","Ring Road Kilimani Adlife Plaza, Nairobi Kenya","Pizza Mojo","false","Restaurants",,,"18","morne@interstratltd.com","36.77943",,,"Nairobi","$$ - $$$",,"3","",,"10695341"
"1","1","0","4","8",,"https://www.tripadvisor.com/Restaurant_Review-g294207-d5570643-Reviews-Dormans_Coffee-Nairobi.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.107060670852661","-1.29281",,,,,,,,,,,,,,,,,,,,,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"Breakfast",,,,,,"Cafe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Nairobi","Kenya",,,"Yaya, Argwings Kohdek Road",,"http://www.yaya-centre.com/?portfolio=dormans-coffee","Breakfast",,,,,,"RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-o/08/2c/32/b4/dormans-coffee.jpg","833",,"+254 725 335190","false","356","#356 of 1,048 places to eat in Nairobi",,"5","Yaya, Argwings Kohdek Road, Nairobi Kenya","Dormans Coffee","false","Coffee & Tea",,,"14",,"36.78753","20484494","Upper Hill Estate","Nairobi","$","Café","4","",,"5570643"
"0","0","1","4","2","https://bbrood.co.ke/assortment/","https://www.tripadvisor.com/Restaurant_Review-g294207-d11663415-Reviews-BBROOD_Kenya_Adlife_Plaza-Nairobi.html","Located on at the heart of Kilimani, this is your little cosy place to be. Like all our shops, it is a bakery shop selling bread, pastries, savouries, coffee and tea. Enjoy a quiet sitting as you devour your favourite sandwich from our wide range of chicken curry, avocado, tuna, cheese, and hummus sandwiches.",,"Africa/Nairobi","1140","420",,,,,"1140","420",,,,,"1140","420",,,,,"1140","420",,,,,"1140","420",,,,,"1140","420",,,,,"1140","420",,,,,"3.08248233795166","-1.294956","Delivery","Takeout","Outdoor Seating","Seating","Parking Available","Wheelchair Accessible","Accepts American Express","Accepts Mastercard","Accepts Visa","Digital Payments","Free Wifi","Accepts Discover","Reservations",,,,,,,,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"Brunch","Breakfast","Lunch","Dinner",,,"Dutch","African","European",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Nairobi","Kenya","00509",,"Chania Avenue, Ring Road","Adlife Plaza, Ground Floor","http://bbrood.co.ke/adlife-plaza/","Brunch","Breakfast","Lunch","Dinner",,,"RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-s/0d/d1/a7/98/the-bbrood-outlet-in.jpg","833",,"+254 740 044146","false","411","#411 of 1,048 places to eat in Nairobi","KES 14,824 - KES 111,177","8","Chania Avenue, Ring Road Adlife Plaza, Ground Floor, Nairobi 00509 Kenya","BBROOD Kenya - Adlife Plaza","false","Restaurants",,,"7","info-ke@bbrood.com","36.787273","20484494","Upper Hill Estate","Nairobi","$$ - $$$","Sit down","4","","Closed Now","11663415"
"4","3","3","9","42","https://www.gemsuites.com/argenti-riverside-menu","https://www.tripadvisor.com/Restaurant_Review-g294207-d12453490-Reviews-Argenti_Restaurant_and_Lounge_Riverside-Nairobi.html","Open for breakfast, lunch and dinner, Argenti Riverside offers a dizzying variety of choices. Our large fully serviced restaurant offers in-house coffee shop, a sophisticated lounge and our Skylounge bar, perched on the 11th floor, Argenti Restaurant and Lounge offers something for everyone.",,"Africa/Nairobi","1380","420",,,,,"1380","420",,,,,"1380","420",,,,,"1380","420",,,,,"1380","420",,,,,"1380","420",,,,,"1380","420",,,,,"3.4254791736602783","-1.271257","Takeout","Reservations","Outdoor Seating","Buffet","Seating","Parking Available","Free off-street parking","Wheelchair Accessible","Full Bar","Accepts American Express","Accepts Mastercard","Accepts Visa","Digital Payments","Serves Alcohol",,,,,,,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"Breakfast","Lunch","Dinner","Brunch","Late Night",,"Bar","Mediterranean","European","Vegetarian Friendly","Vegan Options","Gluten Free Options",,,,,,,,,,"Burger",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Nairobi","Kenya",,,"Riverside Lane",,"http://www.gemsuites.com/argenti-restaurant-and-lounge/","Breakfast","Lunch","Dinner","Brunch","Late Night",,"RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-o/11/5a/5c/64/grilled-salmon-with-ratatouill.jpg","833",,"+254 20 4289100","false","120","#120 of 1,048 places to eat in Nairobi","KES 148,236 - KES 592,944","102","Riverside Lane, Nairobi Kenya","Argenti Restaurant and Lounge Riverside","false","Restaurants",,,"61","info@argenti.co.ke","36.793236",,,"Nairobi","$$$$","Sit down","4.5","","Closes in 10 min","12453490"
"3","2","4","15","49",,"https://www.tripadvisor.com/Restaurant_Review-g294207-d17724039-Reviews-The_View-Nairobi.html",,,"Africa/Nairobi","1320","720",,,,,,,,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"1320","720",,,,,"3.7747714519500732","-1.261079","Reservations","Seating",,,,,,,,,,,,,,,,,,,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"Lunch","Dinner",,,,,"Southwestern",,,,,,,,,,,,,,,"Lamb","Pork",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Nairobi","Kenya","49719",,"Mkungu Close, Westlands",,"https://www.movenpick.com/en/africa/kenya/nairobi/hotel-residences-nairobi/restaurants/the-view/?utm_source=google&utm_medium=local&utm_campaign=glocal+the-view-rest","Lunch","Dinner",,,,,"RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-w/29/82/95/4c/caption.jpg","832",,"+254 709 548183","false","58","#58 of 1,048 places to eat in Nairobi",,"87","Mkungu Close, Westlands, Nairobi 49719 Kenya","The View","false","Restaurants",,,"73",,"36.80485",,,"Nairobi","$$$$",,"4.5","","Closed Now","17724039"
"3","3","22","74","66",,"https://www.tripadvisor.com/Restaurant_Review-g294207-d4421811-Reviews-Tapas_Ceviche_Bar_Nairobi-Nairobi.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.8140907287597656","-1.257588","Outdoor Seating","Seating","Wheelchair Accessible","Serves Alcohol","Full Bar","Free Wifi","Table Service","Reservations",,,,,,,,,,,,,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"Lunch","Dinner","Brunch",,,,"Mediterranean","European","Spanish","Bar","Vegetarian Friendly","Vegan Options",,,,,,,,,,"Ceviche","Paella","Calamari","Patatas Bravas","Prawns","Beef","Fish",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Nairobi","Kenya",,,"Westgate Mall",,"http://www.tapas.co.ke/tapas-menu.png","Lunch","Dinner","Brunch",,,,"RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-o/08/88/6a/92/tapas-ceviche-bar-nairobi.jpg","833",,"+254 726 303030","false","53","#53 of 1,048 places to eat in Nairobi",,"41","Westgate Mall, Nairobi Kenya","Tapas Ceviche Bar Nairobi","false","Restaurants",,,"168",,"36.80319",,,"Nairobi","$$ - $$$","Sit down","4","",,"4421811"
"2","4","8","31","72",,"https://www.tripadvisor.com/Restaurant_Review-g294207-d1595797-Reviews-Pango_Brasserie-Nairobi.html","Pango Gourmet Brasserie, a member of Chaine des Rotisseurs, is a fine dining restaurant with an underground wine cellar.",,"Africa/Nairobi",,,,,,,"1320","720",,,,,"1320","420",,,,,"1320","420",,,,,"1320","420",,,,,"1320","420",,,,,"1320","420",,,,,"3.570310354232788","-1.291802","Reservations","Seating","Parking Available","Serves Alcohol",,,,,,,,,,,,,,,,,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"Dinner","Lunch","Drinks",,,,"Bar","European","Pub","Wine Bar","Vegetarian Friendly","Gluten Free Options",,,,,,,,,,"Crab","Lobster","Prawns","Lamb",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Nairobi","Kenya","00100",,"Bishop's Road","Inside Fairview Hotel","http://www.clhg.com","Dinner","Lunch","Drinks",,,,"RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-o/12/96/2a/3b/pango-brasserie-at-the.jpg","833",,"+254 20 2881330","false","79","#79 of 1,048 places to eat in Nairobi","KES 444,708 - KES 741,180","60","Bishop's Road Inside Fairview Hotel, Nairobi 00100 Kenya","Pango Brasserie","false","Restaurants",,,"117","fbanqueting2@clhg.com","36.81037","20484494","Upper Hill Estate","Nairobi","$$$$","Sit down","4.5","","Closed Now","1595797"
"4","3","10","12","8",,"https://www.tripadvisor.com/Restaurant_Review-g294207-d7932742-Reviews-Ginza_japanese_restaurant-Nairobi.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.077343463897705","-1.290953","Takeout","Reservations","Seating","Serves Alcohol",,,,,,,,,,,,,,,,,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"Lunch","Dinner",,,,,"Japanese","Sushi","Asian","Chinese","Vegetarian Friendly",,,,,,,,,,,"Tempura","Salmon","Fish",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Nairobi","Kenya",,,"Galana Rd, Galana Plaa","Ground Floor &1st Floor","http://www.facebook.com/ginzakenya","Lunch","Dinner",,,,,"RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-o/07/c2/4a/f2/ginza-japanese-restaurant.jpg","833",,"+254 708 333999","false","433","#433 of 1,048 places to eat in Nairobi",,"40","Galana Rd, Galana Plaa Ground Floor &1st Floor, Nairobi Kenya","ginza japanese restaurant","false","Restaurants",,,"37","info@ginza-restaurant.com","36.783012",,,"Nairobi","$$ - $$$","Sit down","3.5","",,"7932742"
"0","0","1","0","4",,"https://www.tripadvisor.com/Restaurant_Review-g294207-d8611935-Reviews-The_Strollers_Haven-Nairobi.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.062129497528076","-1.2863",,,,,,,,,,,,,,,,,,,,,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,,,,,,,"Barbecue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Nairobi","Kenya",,,"Kileleshwa Hamisi Road",,,,,,,,,"RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-o/0e/f7/de/46/photo0jpg.jpg","833",,"+254 722 861523","false","486","#486 of 1,048 places to eat in Nairobi",,"1","Kileleshwa Hamisi Road, Nairobi Kenya","The Strollers Haven","false","Restaurants",,,"5",,"36.77946",,,"Nairobi",,,"4.5","",,"8611935"
"0","0","0","1","9",,"https://www.tripadvisor.com/Restaurant_Review-g294207-d26353093-Reviews-Fez_Restaurant-Nairobi.html",,,"Africa/Nairobi","1320","420",,,,,"1320","420",,,,,"1320","420",,,,,"1320","420",,,,,"1320","420",,,,,"1320","420",,,,,"1320","420",,,,,"3.3103442192077637","-1.292025","Delivery","Takeout","Reservations","Outdoor Seating","Buffet","Parking Available","Accepts American Express","Accepts Mastercard","Accepts Visa","Free Wifi","Accepts Discover","Accepts Credit Cards","Non-smoking restaurants",,,,,,,,,"294207","Nairobi","Municipality",,"294206","Kenya","Country",,,,,"Breakfast","Lunch","Dinner","Drinks",,,"African","Cafe","Barbecue","Diner","Arabic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Nairobi","Kenya",,,"Jabavu road",,,"Breakfast","Lunch","Dinner","Drinks",,,"RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-m/1280/29/c1/4b/ca/maa-s-signature-restaurant.jpg","833",,"+254 716 942222","false","149","#149 of 1,048 places to eat in Nairobi",,"1","Jabavu road, Nairobi Kenya","Fez Restaurant","false","Restaurants",,,"10",,"36.795277",,,"Nairobi",,,"5","","Closed Now","26353093"
"0","0","0","0","0",,"https://www.tripadvisor.com/Restaurant_Review-g1137923-d15565113-Reviews-Silk_Acorn_Cafe-Ngong_Rift_Valley_Province.html",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1.36106",,,,,,,,,,,,,,,,,,,,,,"1137923","Ngong","City",,"2697619","Rift Valley Province","Province",,"294206","Kenya","Country",,,,,,,"African","Bar","Seafood","Pub","Wine Bar","Ethiopian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"restaurant","Ngong","Kenya","00100",,"Ngong RoadNairobi","Ukunda","http://www.silkwoodofficesuites.com",,,,,,,"RESTAURANT","https://media-cdn.tripadvisor.com/media/photo-m/1280/15/9d/db/ac/family-advance-booking.jpg",,,"+254 738 079160","false",,,"KES 37,059 - KES 296,472","5","Ngong RoadNairobi Ukunda, Ngong 00100 Kenya","Silk Acorn Cafe","false","Restaurants",,,"0","info@silkwoodofficesuite.com","36.65545",,,"Ngong, Rift Valley Province","$","Café",,"",,"15565113"
